"Term"	"Ont"	"N"	"DE"	"P.DE"
"GO:2000449"	"regulation of CD8-positive, alpha-beta T cell extravasation"	"BP"	3	0	1
"GO:2000451"	"positive regulation of CD8-positive, alpha-beta T cell extravasation"	"BP"	2	0	1
"GO:2000452"	"regulation of CD8-positive, alpha-beta cytotoxic T cell extravasation"	"BP"	2	0	1
"GO:2000454"	"positive regulation of CD8-positive, alpha-beta cytotoxic T cell extravasation"	"BP"	1	0	1
"GO:1990784"	"response to dsDNA"	"BP"	2	0	1
"GO:1990786"	"cellular response to dsDNA"	"BP"	2	0	1
"GO:0044375"	"regulation of peroxisome size"	"BP"	3	0	1
"GO:0006781"	"succinyl-CoA pathway"	"BP"	1	0	1
"GO:1902606"	"regulation of large conductance calcium-activated potassium channel activity"	"BP"	2	0	1
"GO:1902608"	"positive regulation of large conductance calcium-activated potassium channel activity"	"BP"	2	0	1
"GO:0071619"	"phosphorylation of RNA polymerase II C-terminal domain serine 2 residues"	"BP"	1	0	1
"GO:1901407"	"regulation of phosphorylation of RNA polymerase II C-terminal domain"	"BP"	2	0	1
"GO:1901409"	"positive regulation of phosphorylation of RNA polymerase II C-terminal domain"	"BP"	1	0	1
"GO:2001163"	"regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues"	"BP"	1	0	1
"GO:2001165"	"positive regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues"	"BP"	1	0	1
"GO:0070342"	"brown fat cell proliferation"	"BP"	1	0	1
"GO:0070347"	"regulation of brown fat cell proliferation"	"BP"	1	0	1
"GO:0070349"	"positive regulation of brown fat cell proliferation"	"BP"	1	0	1
"GO:0021649"	"vestibulocochlear nerve structural organization"	"BP"	2	0	1
"GO:0021824"	"cerebral cortex tangential migration using cell-axon interactions"	"BP"	3	0	1
"GO:0021828"	"gonadotrophin-releasing hormone neuronal migration to the hypothalamus"	"BP"	3	0	1
"GO:0021855"	"hypothalamus cell migration"	"BP"	4	0	1
"GO:0021856"	"hypothalamic tangential migration using cell-axon interactions"	"BP"	3	0	1
"GO:0061552"	"ganglion morphogenesis"	"BP"	2	0	1
"GO:1903375"	"facioacoustic ganglion development"	"BP"	3	0	1
"GO:1904835"	"dorsal root ganglion morphogenesis"	"BP"	2	0	1
"GO:0060301"	"positive regulation of cytokine activity"	"BP"	1	0	1
"GO:0097102"	"endothelial tip cell fate specification"	"BP"	2	0	1
"GO:0150018"	"basal dendrite development"	"BP"	3	0	1
"GO:0150019"	"basal dendrite morphogenesis"	"BP"	3	0	1
"GO:0150020"	"basal dendrite arborization"	"BP"	3	0	1
"GO:1902378"	"VEGF-activated neuropilin signaling pathway involved in axon guidance"	"BP"	1	0	1
"GO:1905040"	"otic placode development"	"BP"	1	0	1
"GO:0032685"	"negative regulation of granulocyte macrophage colony-stimulating factor production"	"BP"	1	0	1
"GO:1903943"	"regulation of hepatocyte apoptotic process"	"BP"	1	0	1
"GO:1903944"	"negative regulation of hepatocyte apoptotic process"	"BP"	1	0	1
"GO:0002101"	"tRNA wobble cytosine modification"	"BP"	2	0	1
"GO:0035513"	"oxidative RNA demethylation"	"BP"	5	0	1
"GO:0042245"	"RNA repair"	"BP"	2	0	1
"GO:1990983"	"tRNA demethylation"	"BP"	1	0	1
"GO:0021718"	"superior olivary nucleus development"	"BP"	2	0	1
"GO:0021722"	"superior olivary nucleus maturation"	"BP"	2	0	1
"GO:0090242"	"retinoic acid receptor signaling pathway involved in somitogenesis"	"BP"	1	0	1
"GO:0000972"	"transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery"	"BP"	1	0	1
"GO:0043973"	"histone H3-K4 acetylation"	"BP"	1	0	1
"GO:1904020"	"regulation of G protein-coupled receptor internalization"	"BP"	4	0	1
"GO:1904022"	"positive regulation of G protein-coupled receptor internalization"	"BP"	2	0	1
"GO:1904980"	"positive regulation of endosome organization"	"BP"	1	0	1
"GO:1905143"	"eukaryotic translation initiation factor 2 complex assembly"	"BP"	1	0	1
"GO:0015939"	"pantothenate metabolic process"	"BP"	6	0	1
"GO:0034058"	"endosomal vesicle fusion"	"BP"	9	0	1
"GO:0046521"	"sphingoid catabolic process"	"BP"	1	0	1
"GO:1905364"	"regulation of endosomal vesicle fusion"	"BP"	1	0	1
"GO:1905719"	"protein localization to perinuclear region of cytoplasm"	"BP"	2	0	1
"GO:0030576"	"Cajal body organization"	"BP"	4	0	1
"GO:1990261"	"pre-mRNA catabolic process"	"BP"	1	0	1
"GO:0033314"	"mitotic DNA replication checkpoint"	"BP"	4	0	1
"GO:1904562"	"phosphatidylinositol 5-phosphate metabolic process"	"BP"	2	0	1
"GO:0010045"	"response to nickel cation"	"BP"	1	0	1
"GO:0098928"	"presynaptic signal transduction"	"BP"	2	0	1
"GO:0099526"	"presynapse to nucleus signaling pathway"	"BP"	2	0	1
"GO:0021723"	"medullary reticular formation development"	"BP"	1	0	1
"GO:0048892"	"lateral line nerve development"	"BP"	1	0	1
"GO:0048894"	"efferent axon development in a lateral line nerve"	"BP"	1	0	1
"GO:0048925"	"lateral line system development"	"BP"	2	0	1
"GO:0061451"	"retrotrapezoid nucleus development"	"BP"	1	0	1
"GO:0061452"	"retrotrapezoid nucleus neuron differentiation"	"BP"	1	0	1
"GO:1990967"	"multi-organism toxin transport"	"BP"	2	0	1
"GO:0098939"	"dendritic transport of mitochondrion"	"BP"	2	0	1
"GO:1905413"	"regulation of dense core granule exocytosis"	"BP"	1	0	1
"GO:0019442"	"tryptophan catabolic process to acetyl-CoA"	"BP"	1	0	1
"GO:0034516"	"response to vitamin B6"	"BP"	1	0	1
"GO:0005982"	"starch metabolic process"	"BP"	1	0	1
"GO:0005983"	"starch catabolic process"	"BP"	1	0	1
"GO:0035523"	"protein K29-linked deubiquitination"	"BP"	4	1	0.0447605986985067
"GO:0044313"	"protein K6-linked deubiquitination"	"BP"	3	1	0.033761046165246
"GO:0043988"	"histone H3-S28 phosphorylation"	"BP"	3	0	1
"GO:0061723"	"glycophagy"	"BP"	1	0	1
"GO:0000270"	"peptidoglycan metabolic process"	"BP"	6	0	1
"GO:0009253"	"peptidoglycan catabolic process"	"BP"	6	0	1
"GO:0051714"	"positive regulation of cytolysis in other organism"	"BP"	3	0	1
"GO:0014876"	"response to injury involved in regulation of muscle adaptation"	"BP"	1	0	1
"GO:1990001"	"inhibition of cysteine-type endopeptidase activity involved in apoptotic process"	"BP"	2	0	1
"GO:0032901"	"positive regulation of neurotrophin production"	"BP"	1	0	1
"GO:0070535"	"histone H2A K63-linked ubiquitination"	"BP"	5	0	1
"GO:1905443"	"regulation of clathrin coat assembly"	"BP"	1	0	1
"GO:1905445"	"positive regulation of clathrin coat assembly"	"BP"	1	0	1
"GO:0018003"	"peptidyl-lysine N6-acetylation"	"BP"	2	0	1
"GO:0001581"	"detection of chemical stimulus involved in sensory perception of sour taste"	"BP"	2	0	1
"GO:1990256"	"signal clustering"	"BP"	1	0	1
"GO:0044571"	"[2Fe-2S] cluster assembly"	"BP"	4	0	1
"GO:1990926"	"short-term synaptic potentiation"	"BP"	3	0	1
"GO:1990927"	"calcium ion regulated lysosome exocytosis"	"BP"	2	1	0.0226353911273492
"GO:0061772"	"drug transport across blood-nerve barrier"	"BP"	1	1	0.0113821942891078
"GO:1903544"	"response to butyrate"	"BP"	1	1	0.0113821942891078
"GO:1903545"	"cellular response to butyrate"	"BP"	1	1	0.0113821942891078
"GO:0045065"	"cytotoxic T cell differentiation"	"BP"	1	0	1
"GO:0045583"	"regulation of cytotoxic T cell differentiation"	"BP"	1	0	1
"GO:0045585"	"positive regulation of cytotoxic T cell differentiation"	"BP"	1	0	1
"GO:2001287"	"negative regulation of caveolin-mediated endocytosis"	"BP"	2	0	1
"GO:0060823"	"canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation"	"BP"	1	0	1
"GO:0060827"	"regulation of canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation"	"BP"	1	0	1
"GO:0060829"	"negative regulation of canonical Wnt signaling pathway involved in neural plate anterior/posterior pattern formation"	"BP"	1	0	1
"GO:0051352"	"negative regulation of ligase activity"	"BP"	2	0	1
"GO:1903610"	"regulation of calcium-dependent ATPase activity"	"BP"	1	0	1
"GO:1903611"	"negative regulation of calcium-dependent ATPase activity"	"BP"	1	0	1
"GO:1903627"	"regulation of dUTP diphosphatase activity"	"BP"	1	0	1
"GO:1903629"	"positive regulation of dUTP diphosphatase activity"	"BP"	1	0	1
"GO:1903631"	"negative regulation of aminoacyl-tRNA ligase activity"	"BP"	1	0	1
"GO:1903633"	"regulation of leucine-tRNA ligase activity"	"BP"	1	0	1
"GO:1903634"	"negative regulation of leucine-tRNA ligase activity"	"BP"	1	0	1
"GO:0045358"	"negative regulation of interferon-beta biosynthetic process"	"BP"	1	0	1
"GO:1902499"	"positive regulation of protein autoubiquitination"	"BP"	2	0	1
"GO:0001827"	"inner cell mass cell fate commitment"	"BP"	2	0	1
"GO:0001828"	"inner cell mass cellular morphogenesis"	"BP"	2	0	1
"GO:2000325"	"regulation of nuclear receptor transcription coactivator activity"	"BP"	3	0	1
"GO:2000327"	"positive regulation of nuclear receptor transcription coactivator activity"	"BP"	2	0	1
"GO:1904045"	"cellular response to aldosterone"	"BP"	1	0	1
"GO:1903636"	"regulation of protein import into mitochondrial outer membrane"	"BP"	1	0	1
"GO:1903638"	"positive regulation of protein import into mitochondrial outer membrane"	"BP"	1	0	1
"GO:1903645"	"negative regulation of chaperone-mediated protein folding"	"BP"	1	0	1
"GO:0015860"	"purine nucleoside transmembrane transport"	"BP"	1	0	1
"GO:1905492"	"positive regulation of branching morphogenesis of a nerve"	"BP"	1	0	1
"GO:0071802"	"negative regulation of podosome assembly"	"BP"	1	0	1
"GO:0006848"	"pyruvate transport"	"BP"	2	0	1
"GO:1901475"	"pyruvate transmembrane transport"	"BP"	2	0	1
"GO:0015876"	"acetyl-CoA transport"	"BP"	1	0	1
"GO:0060016"	"granulosa cell development"	"BP"	1	0	1
"GO:0009838"	"abscission"	"BP"	6	0	1
"GO:0032466"	"negative regulation of cytokinesis"	"BP"	7	0	1
"GO:0044878"	"mitotic cytokinesis checkpoint"	"BP"	4	0	1
"GO:0045186"	"zonula adherens assembly"	"BP"	1	0	1
"GO:0044528"	"regulation of mitochondrial mRNA stability"	"BP"	4	0	1
"GO:0090615"	"mitochondrial mRNA processing"	"BP"	2	0	1
"GO:0060825"	"fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation"	"BP"	2	0	1
"GO:2000313"	"regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation"	"BP"	2	0	1
"GO:0043990"	"histone H2A-S1 phosphorylation"	"BP"	1	0	1
"GO:0042930"	"enterobactin transport"	"BP"	1	0	1
"GO:0071409"	"cellular response to cycloheximide"	"BP"	3	0	1
"GO:1904998"	"negative regulation of leukocyte adhesion to arterial endothelial cell"	"BP"	1	0	1
"GO:0033183"	"negative regulation of histone ubiquitination"	"BP"	3	0	1
"GO:1901314"	"regulation of histone H2A K63-linked ubiquitination"	"BP"	3	0	1
"GO:1901315"	"negative regulation of histone H2A K63-linked ubiquitination"	"BP"	3	0	1
"GO:0070898"	"RNA polymerase III preinitiation complex assembly"	"BP"	2	0	1
"GO:0001572"	"lactosylceramide biosynthetic process"	"BP"	1	0	1
"GO:0010706"	"ganglioside biosynthetic process via lactosylceramide"	"BP"	2	0	1
"GO:0046478"	"lactosylceramide metabolic process"	"BP"	2	0	1
"GO:0030309"	"poly-N-acetyllactosamine metabolic process"	"BP"	6	0	1
"GO:0030311"	"poly-N-acetyllactosamine biosynthetic process"	"BP"	5	0	1
"GO:0021972"	"corticospinal neuron axon guidance through spinal cord"	"BP"	1	0	1
"GO:0050924"	"positive regulation of negative chemotaxis"	"BP"	1	0	1
"GO:0050929"	"induction of negative chemotaxis"	"BP"	1	0	1
"GO:0071623"	"negative regulation of granulocyte chemotaxis"	"BP"	3	0	1
"GO:0090024"	"negative regulation of neutrophil chemotaxis"	"BP"	3	0	1
"GO:1902623"	"negative regulation of neutrophil migration"	"BP"	4	0	1
"GO:0097254"	"renal tubular secretion"	"BP"	1	0	1
"GO:0070407"	"oxidation-dependent protein catabolic process"	"BP"	1	0	1
"GO:0034635"	"glutathione transport"	"BP"	2	0	1
"GO:0042939"	"tripeptide transport"	"BP"	2	0	1
"GO:0097291"	"renal phosphate ion absorption"	"BP"	1	0	1
"GO:0070994"	"detection of oxidative stress"	"BP"	1	0	1
"GO:2000477"	"regulation of metanephric glomerular visceral epithelial cell development"	"BP"	1	0	1
"GO:2000478"	"positive regulation of metanephric glomerular visceral epithelial cell development"	"BP"	1	0	1
"GO:2000534"	"positive regulation of renal albumin absorption"	"BP"	1	0	1
"GO:2000584"	"negative regulation of platelet-derived growth factor receptor-alpha signaling pathway"	"BP"	2	0	1
"GO:2000590"	"negative regulation of metanephric mesenchymal cell migration"	"BP"	1	0	1
"GO:0097116"	"gephyrin clustering involved in postsynaptic density assembly"	"BP"	3	0	1
"GO:2001142"	"nicotinate transport"	"BP"	1	0	1
"GO:0097428"	"protein maturation by iron-sulfur cluster transfer"	"BP"	11	0	1
"GO:0032581"	"ER-dependent peroxisome organization"	"BP"	1	0	1
"GO:0106101"	"ER-dependent peroxisome localization"	"BP"	1	0	1
"GO:0000354"	"cis assembly of pre-catalytic spliceosome"	"BP"	2	0	1
"GO:0003144"	"embryonic heart tube formation"	"BP"	1	0	1
"GO:0060816"	"random inactivation of X chromosome"	"BP"	2	0	1
"GO:0120093"	"regulation of peptidyl-lysine crotonylation"	"BP"	1	0	1
"GO:0120094"	"negative regulation of peptidyl-lysine crotonylation"	"BP"	1	0	1
"GO:0042985"	"negative regulation of amyloid precursor protein biosynthetic process"	"BP"	7	0	1
"GO:0014810"	"positive regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion"	"BP"	1	0	1
"GO:0032014"	"positive regulation of ARF protein signal transduction"	"BP"	2	0	1
"GO:0060734"	"regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation"	"BP"	1	0	1
"GO:0033385"	"geranylgeranyl diphosphate metabolic process"	"BP"	1	0	1
"GO:0033386"	"geranylgeranyl diphosphate biosynthetic process"	"BP"	1	0	1
"GO:0071527"	"semaphorin-plexin signaling pathway involved in outflow tract morphogenesis"	"BP"	1	0	1
"GO:1903929"	"primary palate development"	"BP"	2	0	1
"GO:2000763"	"positive regulation of transcription from RNA polymerase II promoter involved in norepinephrine biosynthetic process"	"BP"	1	0	1
"GO:2000764"	"positive regulation of semaphorin-plexin signaling pathway involved in outflow tract morphogenesis"	"BP"	1	0	1
"GO:2001262"	"positive regulation of semaphorin-plexin signaling pathway"	"BP"	1	0	1
"GO:2000408"	"negative regulation of T cell extravasation"	"BP"	1	0	1
"GO:0039689"	"negative stranded viral RNA replication"	"BP"	1	0	1
"GO:0048840"	"otolith development"	"BP"	7	0	1
"GO:0061739"	"protein lipidation involved in autophagosome assembly"	"BP"	3	0	1
"GO:2000619"	"negative regulation of histone H4-K16 acetylation"	"BP"	3	0	1
"GO:0010825"	"positive regulation of centrosome duplication"	"BP"	8	0	1
"GO:0046607"	"positive regulation of centrosome cycle"	"BP"	10	0	1
"GO:0150031"	"regulation of protein localization to lysosome"	"BP"	2	0	1
"GO:0150033"	"negative regulation of protein localization to lysosome"	"BP"	1	0	1
"GO:0006667"	"sphinganine metabolic process"	"BP"	3	0	1
"GO:0006686"	"sphingomyelin biosynthetic process"	"BP"	6	0	1
"GO:0046511"	"sphinganine biosynthetic process"	"BP"	2	0	1
"GO:0002023"	"reduction of food intake in response to dietary excess"	"BP"	5	0	1
"GO:0060400"	"negative regulation of growth hormone receptor signaling pathway"	"BP"	2	0	1
"GO:0046601"	"positive regulation of centriole replication"	"BP"	6	0	1
"GO:0061511"	"centriole elongation"	"BP"	6	0	1
"GO:0061738"	"late endosomal microautophagy"	"BP"	2	0	1
"GO:0090611"	"ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway"	"BP"	5	0	1
"GO:1903722"	"regulation of centriole elongation"	"BP"	5	0	1
"GO:1903724"	"positive regulation of centriole elongation"	"BP"	4	0	1
"GO:0060051"	"negative regulation of protein glycosylation"	"BP"	3	0	1
"GO:0090283"	"regulation of protein glycosylation in Golgi"	"BP"	3	0	1
"GO:0090285"	"negative regulation of protein glycosylation in Golgi"	"BP"	2	0	1
"GO:2001144"	"regulation of phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity"	"BP"	1	0	1
"GO:2001145"	"negative regulation of phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity"	"BP"	1	0	1
"GO:0034093"	"positive regulation of maintenance of sister chromatid cohesion"	"BP"	5	0	1
"GO:0034184"	"positive regulation of maintenance of mitotic sister chromatid cohesion"	"BP"	5	0	1
"GO:1901837"	"negative regulation of transcription of nucleolar large rRNA by RNA polymerase I"	"BP"	3	0	1
"GO:0006797"	"polyphosphate metabolic process"	"BP"	1	0	1
"GO:0014886"	"transition between slow and fast fiber"	"BP"	1	0	1
"GO:0006256"	"UDP catabolic process"	"BP"	1	0	1
"GO:0009138"	"pyrimidine nucleoside diphosphate metabolic process"	"BP"	1	0	1
"GO:0009140"	"pyrimidine nucleoside diphosphate catabolic process"	"BP"	1	0	1
"GO:0009193"	"pyrimidine ribonucleoside diphosphate metabolic process"	"BP"	1	0	1
"GO:0009195"	"pyrimidine ribonucleoside diphosphate catabolic process"	"BP"	1	0	1
"GO:0009222"	"pyrimidine ribonucleotide catabolic process"	"BP"	1	0	1
"GO:0046048"	"UDP metabolic process"	"BP"	1	0	1
"GO:1903436"	"regulation of mitotic cytokinetic process"	"BP"	2	0	1
"GO:1903438"	"positive regulation of mitotic cytokinetic process"	"BP"	2	0	1
"GO:1903490"	"positive regulation of mitotic cytokinesis"	"BP"	2	0	1
"GO:0080009"	"mRNA methylation"	"BP"	14	0	1
"GO:0061868"	"hepatic stellate cell migration"	"BP"	1	0	1
"GO:0061869"	"regulation of hepatic stellate cell migration"	"BP"	1	0	1
"GO:0061870"	"positive regulation of hepatic stellate cell migration"	"BP"	1	0	1
"GO:1900143"	"positive regulation of oligodendrocyte apoptotic process"	"BP"	1	0	1
"GO:0032812"	"positive regulation of epinephrine secretion"	"BP"	1	0	1
"GO:0072362"	"regulation of glycolytic process by negative regulation of transcription from RNA polymerase II promoter"	"BP"	1	0	1
"GO:0072365"	"regulation of cellular ketone metabolic process by negative regulation of transcription from RNA polymerase II promoter"	"BP"	1	0	1
"GO:0006147"	"guanine catabolic process"	"BP"	1	0	1
"GO:0009720"	"detection of hormone stimulus"	"BP"	1	0	1
"GO:0060488"	"orthogonal dichotomous subdivision of terminal units involved in lung branching morphogenesis"	"BP"	2	0	1
"GO:0060489"	"planar dichotomous subdivision of terminal units involved in lung branching morphogenesis"	"BP"	2	0	1
"GO:0060490"	"lateral sprouting involved in lung morphogenesis"	"BP"	2	0	1
"GO:0090251"	"protein localization involved in establishment of planar polarity"	"BP"	1	0	1
"GO:0061880"	"regulation of anterograde axonal transport of mitochondrion"	"BP"	1	0	1
"GO:0061881"	"positive regulation of anterograde axonal transport of mitochondrion"	"BP"	1	0	1
"GO:0098957"	"anterograde axonal transport of mitochondrion"	"BP"	1	0	1
"GO:0019417"	"sulfur oxidation"	"BP"	2	0	1
"GO:2001162"	"positive regulation of histone H3-K79 methylation"	"BP"	2	0	1
"GO:0034499"	"late endosome to Golgi transport"	"BP"	3	0	1
"GO:0071955"	"recycling endosome to Golgi transport"	"BP"	2	0	1
"GO:0018095"	"protein polyglutamylation"	"BP"	11	0	1
"GO:0097699"	"vascular endothelial cell response to fluid shear stress"	"BP"	3	0	1
"GO:0070544"	"histone H3-K36 demethylation"	"BP"	9	0	1
"GO:0035977"	"protein deglycosylation involved in glycoprotein catabolic process"	"BP"	5	0	1
"GO:0036510"	"trimming of terminal mannose on C branch"	"BP"	4	0	1
"GO:0097466"	"ubiquitin-dependent glycoprotein ERAD pathway"	"BP"	5	0	1
"GO:1904154"	"positive regulation of retrograde protein transport, ER to cytosol"	"BP"	4	0	1
"GO:1904382"	"mannose trimming involved in glycoprotein ERAD pathway"	"BP"	5	0	1
"GO:0032053"	"ciliary basal body organization"	"BP"	3	0	1
"GO:1900246"	"positive regulation of RIG-I signaling pathway"	"BP"	8	0	1
"GO:2000622"	"regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"	"BP"	4	0	1
